"Name","model_type","backbone_run_name","frac_keep","contrastive_loss_weight","loss_norm_type","num_oxels","State","Runtime","learning_rate","trainer/global_step","training/accuracy_epoch","training/accuracy_step","training/loss","training/loss_epoch","training/loss_step","training/step","validation/accuracy","validation/loss","validation/loss_epoch","validation/loss_step","validation/step","validation/accuracy/dataloader_idx_0","validation/id/accuracy/dataloader_idx_0","validation/id/loss/dataloader_idx_0","validation/loss/dataloader_idx_0","validation/ood/accuracy/dataloader_idx_1","validation/ood/loss/dataloader_idx_1","ID","num_parameters"
"sleek-microwave-283","BackboneColoredMNIST","","0.25","0","l2","32","finished","765","0.001","29999","","","","0.008582059293985367","0.008414329029619694","","","0.00821657758206129","","","","","","","","","","bsx3vbx7","993664"
"deft-microwave-282","BackboneColoredMNIST","","0.25","1","l2","32","finished","932","0.001","29999","","","","8.957324553193757e-7","5.086160399514483e-7","","","5.735554964303446e-7","","","","","","","","","","rjs7gown","993664"
"eager-elevator-281","BackboneColoredMNIST","","0.25","0.9","l2","32","finished","927","0.001","29999","","","","0.006623305846005678","0.0066444361582398415","","","0.006574726197868586","","","","","","","","","","eatvxz33","993664"
"fragrant-capybara-280","BackboneColoredMNIST","","0.25","0.7","l2","32","finished","919","0.001","29999","","","","0.007966598495841026","0.007938037626445293","","","0.007848528213799","","","","","","","","","","02yvkbun","993664"
"colorful-planet-279","BackboneColoredMNIST","","0.25","0.5","l2","32","finished","907","0.001","29999","","","","0.00833666231483221","0.00827901903539896","","","0.008127850480377674","","","","","","","","","","b0s8zqxn","993664"
"treasured-valley-278","BackboneColoredMNIST","","0.25","0.3","l2","32","finished","905","0.001","29999","","","","0.008553735911846161","0.008733591064810753","","","0.008348791860044003","","","","","","","","","","h78c6j05","993664"
"rosy-night-277","BackboneColoredMNIST","","0.25","0.1","l2","32","finished","879","0.001","29999","","","","0.008510715328156948","0.008639765903353691","","","0.00829100701957941","","","","","","","","","","6m1hswmf","993664"
"wise-plasma-276","BackboneColoredMNIST","","0.25","0","l2","32","finished","763","0.001","29999","","","","0.008488176390528679","0.008346627466380596","","","0.008176716044545174","","","","","","","","","","66ocdr9j","993664"
"generous-sun-275","BackboneColoredMNIST","","0.25","1","l2","32","finished","933","0.001","29999","","","","0.0026284847408533096","0.002670411951839924","","","0.0025482752826064825","","","","","","","","","","cfw52ijz","993664"
"driven-bush-274","BackboneColoredMNIST","","0.25","0.9","l2","32","finished","926","0.001","29999","","","","0.0066477227956056595","0.0066173989325761795","","","0.006636107340455055","","","","","","","","","","qg9yfez8","993664"
"amber-paper-273","BackboneColoredMNIST","","0.25","0.7","l2","32","finished","915","0.001","29999","","","","0.00791359692811966","0.007967732846736908","","","0.007749292533844709","","","","","","","","","","ddmgccfl","993664"
"dutiful-universe-272","BackboneColoredMNIST","","0.25","0.5","l2","32","finished","902","0.001","29999","","","","0.008348796516656876","0.008424508385360241","","","0.00817843060940504","","","","","","","","","","wsjkmrje","993664"
"legendary-plasma-271","BackboneColoredMNIST","","0.25","0.3","l2","32","finished","892","0.001","29999","","","","0.008563559502363205","0.008570406585931778","","","0.008306268602609634","","","","","","","","","","gkukfo37","993664"
"whole-sea-270","BackboneColoredMNIST","","0.25","0.1","l2","32","finished","878","0.001","29999","","","","0.008514311164617538","0.008419927209615707","","","0.00824657641351223","","","","","","","","","","qmw0bm28","993664"
"avid-sound-269","BackboneColoredMNIST","","0.25","0","l2","32","finished","760","0.001","29999","","","","0.008451630361378193","0.008398246020078659","","","0.008212829008698463","","","","","","","","","","digzibi1","993664"
"rare-bush-268","BackboneColoredMNIST","","0.25","1","l2","32","finished","928","0.001","29999","","","","0.0000015916713209662705","0.0000012485176057452918","","","0.0000020666332147811772","","","","","","","","","","cs8x9n1s","993664"
"eager-fire-267","BackboneColoredMNIST","","0.25","0.9","l2","32","finished","920","0.001","29999","","","","0.00653281481936574","0.006481159012764692","","","0.006482175551354885","","","","","","","","","","bkm0nukw","993664"
