"Name","model_type","backbone_run_name","frac_keep","contrastive_loss_weight","loss_norm_type","num_oxels","State","Runtime","learning_rate","trainer/global_step","training/accuracy_epoch","training/accuracy_step","training/loss","training/loss_epoch","training/loss_step","training/step","validation/accuracy","validation/loss","validation/loss_epoch","validation/loss_step","validation/step","validation/accuracy/dataloader_idx_0","validation/id/accuracy/dataloader_idx_0","validation/id/loss/dataloader_idx_0","validation/loss/dataloader_idx_0","validation/ood/accuracy/dataloader_idx_1","validation/ood/loss/dataloader_idx_1","ID","num_parameters"
"restful-wood-562","AttentionMLPPixelClassifier","gentle-breeze-309","","","","32","finished","801","0.002","11999","0.8482789993286133","0.8125","","0.36450695991516113","0.4431459307670593","","","","","","","0.8514787554740906","","","0.3585832118988037","0.09934002161026","1.4378890991210938","g3wzgeow","28479"
"glowing-rain-561","AttentionMLPPixelClassifier","radiant-eon-484","","","","32","finished","797","0.002","11999","0.7318840622901917","0.7734375","","0.5765498280525208","0.5435467958450317","","","","","","","0.7186026573181152","","","0.591390073299408","0.7224222421646118","0.5865065455436707","52agqm77","28479"
"serene-grass-560","AttentionMLPPixelClassifier","electric-shadow-236","","","","32","finished","792","0.002","11999","0.5","0.4453125","","0.6938192248344421","0.7003150582313538","","","","","","","0.5240034461021423","","","0.691865861415863","0.5084854960441589","0.6934125423431396","wwtih7vp","28479"
"eternal-pyramid-559","AttentionMLPPixelClassifier","fallen-energy-310","","","","32","finished","799","0.002","11999","0.7759284377098083","0.796875","","0.4795403480529785","0.4338058233261109","","","","","","","0.7666094899177551","","","0.4962548017501831","0.3578040599822998","1.0720404386520386","m3ys7f6w","28479"
"laced-shadow-558","AttentionMLPPixelClassifier","toasty-wave-487","","","","32","finished","794","0.002","11999","0.7244112491607666","0.6953125","","0.5843876004219055","0.6169425249099731","","","","","","","0.7318902611732483","","","0.5764029622077942","0.7329647541046143","0.5769286155700684","pkjl8qdn","28479"
"brisk-silence-557","AttentionMLPPixelClassifier","wild-star-239","","","","32","finished","802","0.002","11999","0.7283741235733032","0.75","","0.579298198223114","0.5550410151481628","","","","","","","0.7166737914085388","","","0.589218020439148","0.7216079831123352","0.587772786617279","ktlr8pmn","28479"
"classic-mountain-556","AttentionMLPPixelClassifier","balmy-rain-311","","","","32","finished","810","0.002","11999","0.7159193754196167","0.7578125","","0.588157057762146","0.5392771363258362","","","","","","","0.7177453637123108","","","0.5859832763671875","0.7145795822143555","0.5924710035324097","lr0oclro","28479"
"misty-dust-555","AttentionMLPPixelClassifier","soft-sea-490","","","","32","finished","804","0.002","11999","0.8486186861991882","0.875","","0.3690113425254822","0.317083477973938","","","","","","","0.8570510149002075","","","0.3513999879360199","0.10126853734254836","1.419875979423523","jbrd905g","28479"
"jolly-leaf-554","AttentionMLPPixelClassifier","comic-tree-240","","","","32","finished","792","0.002","11999","0.7317708134651184","0.6953125","","0.5759209990501404","0.6054924726486206","","","","","","","0.7171024680137634","","","0.5894293785095215","0.7264078259468079","0.582653820514679","t0dvmwwm","28479"
"lunar-shadow-553","AttentionMLPPixelClassifier","graceful-grass-312","","","","32","finished","791","0.002","11999","0.851222813129425","0.8671875","","0.3800437152385712","0.35510072112083435","","","","","","","0.8538362383842468","","","0.3710196316242218","0.10045427083969116","1.5049235820770264","zn4o41ki","28479"
"revived-deluge-552","AttentionMLPPixelClassifier","lemon-monkey-494","","","","32","finished","787","0.002","11999","0.85326087474823","0.875","","0.36635273694992065","0.33582404255867004","","","","","","","0.8570510149002075","","","0.358416885137558","0.09792577475309372","1.4576431512832642","3t4cotwr","28479"
"wild-music-551","AttentionMLPPixelClassifier","vocal-pine-241","","","","32","finished","791","0.002","11999","0.7280344367027283","0.71875","","0.5801123380661011","0.5956270694732666","","","","","","","0.7237462401390076","","","0.5832169055938721","0.7245221734046936","0.584797739982605","11fqvam3","28479"
